label,article
1,"Ini-reveal ni Liza Soberano na ang yumaong young actor na si AJ Perez ang dahilan kung bakit siya gumawa ng Twitter account noon dahil big fan daw siya nito. Naikwento ito ng aktres sa vlog na One Down with host Tessa Albea. “So I was a huge fan of AJ Perez ’cause I have watched him in this one teleserye called Sabel. And it was very unfortunate that he passed away,” simula ni Liza. Matatandaang pumanaw si AJ noong 2011 dahil sa isang vehicular accident. “And that was the reason why I created my Twitter because I wanted to have some sort of memory of him, so I followed him,” saad ni Liza. Pero nagulat daw siya na nakatanggap daw siya ng messages from AJ matapos itong pumanaw. “It was strange because I started receiving messages from him after he had passed away and first, I was scared of, like, checking it because I was like, ‘what’s going on?’” kwento ng aktres. At dito niya nalamang pamilya pala ng aktor ang nagpapadala ng messages sa kanya. “And then eventually, I came to it and then I checked the message. It was messages from his family, but it was always very scary when I would receive notifications from AJ Perez,” she said. “But, yeah, I became friends with his younger brother, Gelo, and his family. Eventually, I was introduced to them,” dagdag pa ni Liza. Naikwento rin niyang nang araw na mamatay si AJ ay araw rin ng kanyang first audition at nadaanan pa niya ang aksidenteng nangyari rito. “The day he passed away, I was on my way –’cause I lived in Pangasinan at that time and I actually passed by his accident and that was the day that I auditioned for the first time ever to be like an artista. “It  was crazy. I didn’t know it was him. There’s an ABS-CBN van and it was, like, smashed. “And then I get to my VTR, and then my road manager at the time, he was like, ‘namatay si AJ Perez’. I was like, ‘No! He can’t be dead, it’s not real!’ And then I started crying and I was like, ‘I wanna go to his wake.’ And then my family was like, ‘he doesn’t know you,’” Korean actor, game na game sa tagalog words! Ang saya at good vibes lang ang katatapos lang na fan meet ng sikat na Korean actor na si Park Hyung-sik na SIKcret Time in Manila: Park Hyung-sik’s 2024 Asia Tour Fan Meeting last Saturday sa Smart Araneta Coliseum. Mahigit 70% ng Big Dome ang kanyang napuno na siyempre, karamihan dito ay ang kanyang mga SIKcrets na tawag sa fandom ng Korean actor. Ang gaan panoorin ni Park Hyung Sik na game na game na nakipagkulitan sa kanyang fans. All throughout the show ay panay ang pasalamat niya sa kanyang Filipino supporters at sey pa niya, napaka-passionate raw ng Filipinos. Game na game rin ang Korean actor sa mga itinuturong Tagalog words sa kanya ng hosts. Ang bilis niyang turuan at makatanda ng mga salita natin. Ilan sa mga nasabi niya ay “nakakaloka,” “naloloka ako sa ‘yo,” “ano ba ‘yan?” “keri,” “kaya,” “maraming salamat po” at “mahal kita.” Sigawan to the max ang kanyang fans sa tuwing magsasalita siya ng Tagalog. Kasalukuyang napapanood si Park Hyung-sik sa bago niyang Korean drama na Doctor Slump with Park Shin-hye. Sa fan meet ay natanong siya kung ano ang feeling niya na reunited sila ng nasabing South Korean actress. Una silang nagkasama sa hit K-drama na The Heirs ni Lee Min-ho. Ayon kay PHS ay wala raw silang eksena ni Park Shin-hye sa The Heirs at masaya raw siya na sa Doctor. Slump ay sila na magkapareha. Masaya rin daw siya sa positive reactions ng mga tao sa kanilang mga eksena together."
1,"Nagsampa ng reklamo si Mayor Ferdie Estrella ng Baliwag, Bulacan dahil diumano nagkaroon ng negatibong epekto sa kanilang bayan ang isang eksena sa seryeng Abot-Kamay Na Pangarap na pinagbibidahan ni Jillian Ward sa GMA 7. Nabanggit sa nasabing serye ang isang mental institution ay tinatawag na “baliwag” na karaniwang tawag sa mga biruan tungkol sa ‘kabaliwan’ sa isang kwentuhan. Bagama’t iyan ay isang palasak na salitang kalye na ang mga taong may kaunting tililing ay tinatawag ngang “Baliwag,” iba sa usapang kanto lamang at iba iyong nababanggit pa sa national television. Kung ti­tingnan mo ang mga lumang diksiyonaryong Tagalog ang ibig sabihin ng “baliwag” ay malalim na kaisipang matalino. Ngunit sa pagdaraan nga ng mga panahon naiugnay iyon sa salitang “baliw.” Tama si Mayor eh may mga salitang kalye na maaaring magamit sa mga kuwentuhan pero para gamitin iyon sa isang seryosong serye sa telebisyon pa naman hindi nga naman maganda para sa kanilang bayan. Kumilos naman agad ang GMA 7 at inamin na sila nga ay nagkamali, nagkaroon ng kaunting lapses in judgment. Inakalang ok lang iyon dahil bahagi na ng salitang kolokyal pero ikinasama ng mga mamamayan ng nasabing bayan. At least ang Channel 7 mabilis na tinanggap ang kanilang pagkakamali at sinabing hindi na mauulit ang ganoong dialogue sa kanilang show. Kahanga-hanga rin naman si Mayor dahil talagang makikita mo sa kanya ang pagpapahalaga sa kanyang bayan. Lovi, nanahimik sa Hollywood film Hindi na nag-iisa si Liza Soberano na may pelikula sa US dahil may pelikula na rin si Lovi Poe, iyong Bad Man. Pero mas malaki ang role ni Lovi kaysa sa nakuha ni Liza at isa pa, hindi naman nag-ingay si Lovi na may ganoon na nga siyang pelikula. Alin pelikula kaya ang kikita? Ang Lisa Frankenstein ni Liza or Bad Man ni Lovi? Nauna nang pinalabas ang Lisa... habang ang Bad Man ay wala pang playdate. Bea, nanganganib maiwan sa huling biyahe Isa pang naguluhan kami ay iyong kuwentong pinaimbestigahan ng pamilya ni Bea Alonzo kung bakit nakakaya ni Dominic Roque na tumira sa isang upscale na condominium. Ipinagtanong din nila kung bakit siya nagkaroon ng gasolinahan. Siguro kaya ganoon ay dahil natatakot na baka dumating ang isang araw na umaasa na lang iyon sa kikitain ni Bea. Maganda naman si Bea at tiyak na marami pang ibang manliligaw sa kanya, pero kung ganyan sila ka choosy sa lahat ng mga manliligaw baka dumating ang isang araw na matuklasan na lang niya na naiwan na siya ng huling biyahe papuntang Bicol."
1,"Pagkatapos ng ilang taon, back to dating si Andrea Torres. Inamin ng aktres na may dine-date siya ngayon na pina­kilala sa kanya ng kanyang friend. Noong maghiwalay sila ni Derek Ramsay noong 2020, sinabi niya na umiwas siyang makipag-date dahil dumaan siya sa matinding depression. Pero ngayon ay ready na ulit siya. “Yes. Actually, matagal-tagal na rin. Medyo may gap talaga. Lumalawak ang mundo ko, and ngayon din na nagta-travel ako, nakakatuwa kasi siyempre parang nakaka-meet ka ng iba-ibang klaseng tao, tapos nalalaman mo ‘yung buhay nila. Ine-enjoy ko lang talaga. Ganun pa rin naman, single, pero happy and nag-e-enjoy, nag-e-explore ng buhay,” sey ni Andrea. Wala rin daw siyang dine-date na taga-ibang bansa dahil sa tingin niya ay hindi para sa kanya ang LDR o long distance relationship. “Ideally talaga, makakita ka ng tao na ipu-push ka rin sa pangarap mo, hindi ka isa-stop sa mga gusto mong marating pa sa buhay,” sey pa niya. J.Lo, dinaan sa kanta ang love story nila ni Ben Affleck Ni-reveal ni Jennifer Lopez ang dahilan kung bakit hindi natuloy ang kasal nila noon ni Ben Affleck in 2004. Natakot daw si J.Lo sa bilis noon ng takbo ng relasyon nila. Na kapag kinasal sila, baka mauwi lang sa hiwalayan. “I knew that I wanted to be with him for the rest of my life. I knew that. But it didn’t feel like we were going to make it, and so it scared me. It was very hard… Then we went and we both found other people and had beautiful children and had other families and had other relationships after that, and it wasn’t until both of us had done, you know, for me, a lot of work and gotten to a place where I was like, you know what, I’m totally good on my own. That’s when he showed back up,” say ni Lopez na kinasal din sa aktor noong 2022. Ang bagong album ni J.Lo na This Is Me… Now ay tungkol sa love story nila ni Ben. “We feel very good about where we are right now. We have five kids, which is so much more important than any of the other b*ll. We want them to be good,” sey pa ni Lopez na magsisimula ng kanyang tour sa summer 2024."
1,"MANILA, Philippines — Naungkat ang isyung breakup noon nina Kiko Estrada at Devon Seron nang nakatsikahan namin ang aktres na bahagi sa pelikulang After All na magsu-showing na sa Feb. 28. Kuwento ng reincarnation itong After All at inilalahad sa pelikula ay “love is eternal.” Kaya tinanong namin si Devon kung naniniwala ba siya sa kasabihang ‘yun, pagkatapos ng nakakaintrigang breakup nila ni Kiko na nasangkot pa roon si Heaven Peralejo. Safe lang ang sagot ni Devon. Pero natanong pa uli siya tungkol sa kanila ni Kiko, kung nakapag-move on na ba siya roon at napatawad na niya ang dating nobyo. “You have to forgive to move on. For me kasi, I’m not just doing it for you know, para sa ibang tao. I’m doing also for myself,” pakli niya. Wala talaga siyang sinagot tungkol kay Heaven na napagbintangang ‘naahas’ siya ng aktres. Ayaw na raw niyang magsalita, na baka ikasakit pa ng ibang tao. Sa ngayon ay single raw siya, pero may mga nakaka-date naman daw siya. Doctor Slump actor, napuno ang Araneta! Sobra kaming nag-enjoy sa fan meeting ng sikat na Korean singer/actor na si Park Hyung-sik. Wala akong maalala kung may napanood ako sa mga K-drama ni Hyung-sik, pero siya ang lead actor sa K-drama na Doctor Slump na hindi nalalaglag sa top 10 trending sa TV shows sa Netflix. Nakakatuwa ang guwapong Korean singer/actor na ito dahil nakikitang mabait siyang tao. Ang isa pang nagustuhan namin sa nakaraang fan meeting niya, ang ganda ng production. Maayos ang coordination hanggang sa Hi and Bye portion niya pagkatapos ng show. Gustung-gusto ko ang host ng show na si Janeena Chan na nakakatuwa ang mga hirit niya na akala mo matagal na niyang kakilala si Park Hyung-sik. Pangalawang dalaw na ito ni Park Hyung-sik sa Maynila, at nangako siya na babalik siya uli."
1,"MANILA, Philippines — Parang mahirap nga ang pinagdaanang stress ni Kylie Padilla na ngayon ay mas kaya na niyang pag-usapan at magbigay ng advice upang labanan ang trauma at pag-trigger nito. Aniya ang bawat isa ay may kanya-kanyang mga trauma at mas suwerte raw ang iba na mayroon silang mga tao sa kanilang buhay na kumokontrol sa kanilang mga emosyon at stress. Ang ilan aniya ay napapalibutan ng ‘functional blooming.’ Kaya’t kaya itong lampasan. Aniya sa isang post : “long post ahead * “Everyone comes with their own set of traumas and triggers in this world, some are more blessed than others if they have people in their life that regulate their emotions and stress with them. Some surrounded with functional blooming and constant relationships in their life. If you are someone who hacks it alone however there is hope for you. I know it can be dark sometimes and tiring to deal with your ish on your own. BUT It is possible to combat this heaviness step by step by becoming emotionally and spiritually and physically aware of your body’s stress signals and then you can learn how to self regulate, once you master that you can learn to heal yourself and intuitively understand yourself fully and on a deeper level. One self regulating practice I do is deep breathing exercises. “It is like meditation in a way, I target the parts of my body that have physically tensed up and I imagine them loosening up and breathe until I feel that body part start to relax, this sometimes comes with bursts of pent up emotions and tears but I just let it flow. “Those emotions need to come out. That’s a crucial part of healing. It is so important to get to know yourself and understand that being human is not just about pushing yourself until you are drained and calling it success. “Respect your body and your soul. Be the parent you never had, and the shaman you need by just simply breathing and being. Good job to you, for championing in silent battles that you win without anyone knowing about it. “* Will probs delete this anyway.” Pero habang sinusulat namin ito ay hindi pa burado ang nasabing post. Sabi nga nila, iba na talaga ang stress ng mga tao ngayon dahil sa too much information na nababasa sa social media. Parang literal na halu-halo na nagpapagulo sa utak ng marami. KATULAD ni Kylie na nang kumalat ang sinasabing bagong boyfriend niya diumano ay nilait ng ibang netizens ang hitsura. Nagkaroon ng preview / soft launch ang sinasabing diumano’y boyfriend ni Kylie ngayon sa ilang social media posting, isang tattoo artist daw na ang pangalan ay Jinno John Simon. Na pulos pamimintas sa hitsura ang natanggap sa kumalat na video. Wala namang sinabi si Kylie na may koneksyon ang nasabing post sa kanyang bagong jowa pero at least may napulot ang kanyang followers sa kanyang mga sinabi. Dominic, unbothered daw sa mga nangyari sa kanila ni Bea Ba’t ganun parang unbothered daw si Dominic Roque sa kasalukuyan. Puna ng ibang followers nito, kita raw sa mukha nito na wala siyang kasalanan na ang parang tinutukoy ay ang hiwalayan nila ni Bea Alonzo. Dedma lang daw ang negosyante dahil pakiramdam daw nila ay wala itong bigat na dinadala. At mas lalo raw itong pumogi sa paningin ng kanilang followers. Hindi nag-break sa social media si Dominic. Panay ang post niya kasama ang grupo niya sa EuroMonkeys kung saan kasama niya sina Richard Gutierrez, Kim Atienza, Dingdong Dantes at iba pang mahilig mag-motor at nagta-travel sa buong Pilipinas at maging sa abroad. Habang si Bea ay lay low, hindi masyadong nagpo-post."
1,"MANILA, Philippines — Panay ang patol ni Victorias City, Negros Occidental Mayor Javi Benitez sa mga isyu ng kanyang ama na si Bacolod Mayor Albee Benitez. May mga pasaring ang mga Instagram story niya. Sayang naman na naka-graduate siya ng dalawang course sa Amerika pero heto kahit alam niya ang real story ng kanyang mommy at daddy ay parang gusto niyang baliin ang kuwento. Ang duda nila, baka naman daw naimpluwensiyahan ng girlfriend niyang si Sue Ramirez. Pero I’m sure naman may sariling decision si Mayor Javi kaya hindi niya basta-basta gagamitin ang social media para maapektuhan pati ang ama niya na isang producer din. Sunud-sunod ang mga post ni Javi ng cryptic messages nung pumutok ang kuwento kina Mayor Albee at Ivana Alawi. Nauna na ngang sinasabi sa isang statement ni Mayor Albee na meron nang dissolution ang kanilang marriage ng kanyang misis."
1,"Ang bongga naman ng Valentine’s day nina Marian Rivera at Dingdong Dantes kasama ang anak na sina Zia at Sixto. Sa pinakitang Reel ng aktor kung saan pumunta sila sa isang recreational park sa Batangas, kitang enjoy na enjoy ang mga bagets na nag-go karts habang si Marian naman ay nagba-bike. Makikita rin sa video ang pamamasyal ni Sixto kasama ang kanyang tila alagang aso at enjoy rin ito sa mga isda at kabayo at nag-wall climbing din ito at nakarating sa tuktok. Kinabiliban nga ito dahil maliit pa ay lutang ang katapangan nito at hindi natakot umakyat. Habang si Zia naman na kahit may cast pa sa braso ay tuwang-tuwa rin at sinubukan pa nila ng daddy niyang aktor ang zipline. Parehong matapang ang dalawang bagets at ‘di natakot subukan ang iba’t ibang activities. Mukhang lumalaking mga adventurous ang mga anak nina Dingdong at Marian. Tila bumabawi ang mag-asawa sa mga bata matapos ang kanilang busy schedule. Isa pang hinangaan sa pamilya Dantes ay ang pagsama nila sa kanilang mga kasambahay sa kanilang Valentine date at pati rin sa kanilang boodle fight. Hindi raw nila iniwan ang mga ito at hinayaang mag-enjoy nung Araw ng mga Puso. Kaya naman tuwang-tuwa ang netizens na panoorin ang pamilya nila at ang ganda raw tingnan. Ang mag-asawa ang bagong Box Office King and Queen dahil sa pelikulang Rewind na ang chika ay halos P1 billion na ang kinita."
1,"Naglabas na si Heart Evangelista ng recap video ng naganap na renewal of vows nila ni Sen. Chiz Escudero last Feb. 15 sa Balesin Island. Mapapanood sa video ang ilang highlights ng kasal kabilang na ang paglalakad nila sa aisle at ang wedding vow speech nila kung saan ay hindi napigilang ma­ging emosyonal. Caption ni Heart sa video, “Wedding vows renewal recap! You’re my greatest blessing, my love @escuderochiz.” Parte ng wedding vow ni Heart, “how my life would have been if you weren’t around? You’re not just a husband but you’re the greatest angel there is. I sold my soul and you bought it back for me.” Bahagi naman ng wedding vow ni Chiz, “it’s been nearly a decade and we’ve been through a lot of highs, a lot of lows. Maraming masaya, minsan, may malungkot. There was a time that I wished and prayed to God. Hiniling ko na sana, ‘yung bukas ko, maging ngayon na lang, ‘yung ngayon ko, maging nakaraan na agad-agad. Sa araw na ‘to, binigay at isinakatuparan ng Diyos ‘yon.” Sa video ay may moment din si Heart with her mom, Cecilia Ongpauco na nagsabing masaya raw siya na finally ay nakadalo na siya sa kasal ng anak. Matatandaang kasing hindi sila nakadalo ng mister na si Rey Ongpauco sa first wedding ng mag-asawa in 2015. “I’m so happy for her. And I’m happier because I’m around to witness this. Finally,” sey ng mom ni Heart. Sabi pa niya sa anak, “finally, I arrived” at sey naman ni Heart, “she’s nine years late.” Sagot naman ni Mrs. Ongpauco, “but made it still.” Sa comment section ay may nagtanong kung nasaan ang ama ni Heart at may sumagot na nagre-recover pa raw ito. Matatandaang ang amang may sakit ang dahilan din kung bakit hindi nakadalo ang aktres sa kasal ng kaibigang si Lovi Poe last August, 2023. “My dad is in the hospital,” ang sagot ni Heat sa isang netizen na nagtanong noon kung bakit wala siya sa kasal ni Lovi. Leren, tinatawanan lang ang pagiging tita kay Ricci Hindi raw apektado ang beauty queen na si Leren Mae Bautista kapag sinasabi ng iba na “tita” na lang daw siya ng boyfriend na si Ricci Rivero. “Natatawa na lang ako minsan ‘pag sinasabi nila tita daw po ako ni Ricci. Sinasabi ko, ‘ate lang, hindi naman tita, ate lang,’”natatawang sabi ni Leren sa Fast Talk with Boy Abunda kung saan ay sabay silang nag-guest ni Ricci. Limang taon ang age gap nina Ricci at Leren pero ayon sa beauty queen, hindi rin naman din niya ito nararamdaman dahil matured daw mag-isip ang BF. “Parang mas matured pa siya sa akin pero ako ‘yung mas matanda,” sabi ni Leren. Well, hopefully ay naka-move on na si Andrea Brillantes sa breakup nila ni Ricci since medyo matagal-tagal na rin naman ‘yun dahil kung hindi pa, tiyak na magseselos siya sa sweetness ng ex niya sa bagong girlfriend."
1,"MANILA, Philippines — Dead on the spot ang isang lalaki habang masuwerteng di tinamaan ang kanyang kapatid matapos na sila ay barilin ng isang sekyu habang nagpapahangin sa parke sa. Brgy. Batino, Calamba City, Laguna, kamakalawa ng hapon. Sa ulat ng pulisya, bago naganap ang insidente, ala-1:15 ng hapon ay nagpapahangin ang magkapatid na Robert at Ronald Santilla sa tabi ng bakod ng Admin Building ng Calamba Premier International Park (CPIP) nang sitahin umano ito ng dalawang security guard na naka-duty na naki­lalang sina alias Demetrio at alias Al Jun. Nagkaroon ng sagutan sa pagitan ng mga ito hanggang sa mauwi sa mainitang pagtatalo na ikinapikon ng suspek na si alias Demetrio. Agad nitong pinaputukan ang biktimang si Ronald habang natulala sa pangyayari ang kapatid nito . Mabilis na tumakas ang mga suspek habang agad ding naaresto ang isa na si alias Al Jun habang tinutugis ang isang pangunahing suspek na si alias Demetrio."
1,"MANILA, Philippines — Matapos ang kakarampot na rollback ay inaasahan naman ang bigtime taas-presyo ng produktong petrolyo sa darating na linggo. Ito ay makaraang ianunsyo ng mga oil players na sila ay magtataas ng presyo ng mga produktong petrolyo sa susunod na linggo na aabutin sa P1.40 hanggang P1.90 ang halaga kada litro ng taas-presyo ng gasolina, P1.20 hanggang P1.60 kada litro na itataas sa presyo ng kerosene at diesel. Sinasabing ang paggalaw ng presyuhan ng oil products sa nagdaang apat na araw ang ugat ng malakihang oil price hike. Karaniwang nag-aanunsyo ng price adjustments ang mga kumpanya ng langis tuwing Lunes, na ipapatupad sa susunod na araw."
1,"MANILA, Philippines — Dead on the spot ang isang lalaki na kalalaya lang sa bilangguan kamakailan matapos pagbabarilin ng hindi pa nakikilalang suspek habang naghahapunan sa karinderya, kamakalawa ng gabi sa  Parañaque City. Nasawi dahil sa tama ng bala sa ulo ang biktimang si Anthony Aguilar, 22, e-bike driver, residente ng Opeña St., Barangay Baclaran. Mabilis na tumakas ang salarin na inilarawang nakasuot ng itim na jacket at helmet. Sa ulat kay Sou­thern Police District (SPD) Director P/Brig. General Mark Pespes, bago nangyari ang krimen, alas-7:45 ng gabi sa E. Rodriguez St., Brgy. Baclaran ay kumakain ang biktima nang lapitan ng suspek sa likuran at walang sabi-sabing pinuputukan  sa likod ng ulo. Sa impormasyon, ang biktima ay wala pang isang taon na nakalaya mula sa pagkakakulong sa mga kasong robbery at iligal na droga. Kilala naman ng may-ari ng karinderya ang biktima na wala naman umanong alam na kaalitan at nagagawang magbayad ng boundary sa ipinapasadang e-bike."
1,"MANILA, Philippines — Mas mataas na heat index ang mararanasan sa Metro Manila at ilang bahagi ng bansa kung ikukumpara sa nagdaang panahon ng tag-init na mararanasan. Ayon kay Analiza Solis ng Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) Climato­logy at Agrometerology Division, nakikita nilang may mararanasang prolong drought ang bansa kaya’t kailangan ang lahat ay maghanda at mag-ingat. Anya sa init factor ay dulot sa kawalan ng mga ulap na sasalag sa direktang radiation mula sa araw. Sinabi ni Solis na ang peak temperatures maaa­ring pumalo ng hanggang 40 degrees celsius sa buwan ng Abril at Mayo. Kabilang sa makakaranas ng matinding init ng panahon ang Cagayan Valley Region.Habang ang Metro Manila ay nasa 37-38 degrees celsius. Pinayuhan ni Solis ang publiko lalo na yaong may highblood na huwag lalabas ng bahay kung walang mahalagang gagawin sa nasabing panahon."
1,"MANILA, Philippines — Isang 74-anyos na ina ang natagpuang patay sa loob ng kanyang bahay sa Brgy. Sico 2, San Juan, Batangas, kamakalawa ng gabi. Kinilala ng pulisya ang nasa­wing biktima na si alyas Rosie na ang bangkay ay natagpuan sa kusina na may malaking sugat sa ulo, alas-6:00 ng gabi. Ayon sa imbestigador na ang biktima ay posibleng hinataw sa ulo ng matigas na bagay ng kanyang anak na babae na si alyas Rosaleeh na agad din inaresto ng mga rumespondeng pulis. Nadiskubre lang ang krimen nang rumesponde ang mga barangay tanod at pulisya nang humingi ng tulong ang apo ng biktima na si alyas Sofia. Ayon kay Sofia, kararating lang niya mula sa paaralan nang siya ay pigilan ng suspek na pumasok na agad nitong pinagdudahan kaya naman ay agad na pinuntahan ang barangay hall upang humingi ng tulong. Sa imbestigasyon ng mga otoridad na lumalabas na nagkaroon ng mainitang pagtatalo ang mag-ina sa hindi pa malaman na kadahilanan na nagresulta sa pagpatay. Sinabi rin ng mga kaanak na ang suspek ay nakakaranas ng problema sa pag-iisip."
1,"MANILA, Philippines — Naabo ang bahay ni Presidential Communications Office (PCO) Secretary Cheloy Garafil nang sumiklab ang sunog sa Quezon City, kama­kalawa ng gabi. Sa report ng Bureau of Fire Protection (BFP) Quezon City, alas-8:30 ng gabi nang sumiklab ang apoy sa Gabrieal Silang St., New Ca­pitol Estate 1 sa Brgy. Batasan. Sa apat na duplex house na nasunog ay isa dito ang bahay ni Garafil at dito ay nasugatan ang isang 67-anyos na residente sa lugar na agad ding dinala sa pagamutan. Idineklarang fireout ang sunog, alas-10:44 ng gabi at nasa P7 milyon ang halaga ng natupok. Sinabi naman ni BFP-Quezon City’s Fire Chief Inspector Marvin Mari, hindi agad nakarating ang mga bumbero dahil na rin sa sobrang trapik bunsod ng  Valentine’s Day. Inaalam pa rin ng BFP kung ano ang pinagmulan ng sunog."
1,"MANILA, Philippines — Batay sa istatistika mula sa United Nations (UN) ay bahagyang humaba ang buhay ng mga Pilipino makaraang tumaas ang “life expectancy” sa bansa. Sa datos, maaaring mabuhay ngayon ang mga Pilipino hanggang 71.79 taon. Bahagyang mataas ito kumpara sa 71.41 noong 2021. Ito ay makaraang magtapos ang COVID-19 pandemic sa bansa at bumalik na sa normal na pamumuhay ang mga Pilipino. Sa buong mundo, pinakamahaba ang buhay ng mga taga-Hong Kong at Japan na mayroong 85 taon na life expectancy, habang pinakamababang mabuhay ang mga taga-Central African Republic na mayroon lamang itinatagal na 54 taong gulang. Sa depenisyon ng UN, ang “life expectancy” ay ang average na bilang ng taon na maaaring mabuhay ang isang bagong silang kung dadaan siya sa lahat ng uri ng pamumuhay sa kinalakhang lugar."
1,"Kapag dinedma ang subpoena ng Kamara... MANILA, Philippines — Kung sakaling hindi  sumipot at makipagkooperasyon sa pagdinig ng komite sa isyu ng paglabag sa prangkisa ng Sonshine Media Network International (SMNI) si Pastor Apollo Quiboloy ay handa na ang selda nito sa Kamara de Represen-tantes. Sinabi nina Puwersa ng Bayaning Atleta (PBA) Partylist Rep. Margarita “Migs “ Nograles at 1 -Rider Partylist Rep. Rodge Gutie­rrez na ang pag-iisyu ng subpoena ng Kamara laban kay Quiboloy ay palatandaan na handa silang arestuhin ito kapag patuloy na hindi sumipot sa pagdinig. Samantalang kapag hindi ito nakipagkooperasyon sa pagdinig ay papatawan ng contempt at idederetso sa detention facility ng Kamara. Si Quiboloy, isang Pastor sa Kingdom of Jesus Christ  ay kilalang founder ng television network na SMNI na ang operasyon ay sinuspinde ng National Telecommunications Company (NTC) ay inisyuhan ng Kamara ng subpoena para dumalo sa pagpapatuloy ng pagdinig ng komita sa darating na Marso 12. Binigyang diin ni Nograles na mas makaka­buting dumalo sa pagdinig si Pastor Quiboloy at magpaliwanag sa mga mambabatas sa halip na kung anu-ano ang pinalulutang nitong mga isyu."
1,"MANILA, Philippines — Nakaamba ang taas-presyo ng mga pangunahing bilihin at serbisyo sa gitna ng posibleng P100 dagdag-sahod sa minimum wage. Ito ang sinabi ni  Department of Labor and Employment (DOLE) Secretary Bienvenido Laguesma na bagama’t sumasang-ayon na ang wage hike ay magtataas ng purchasing power ng mga manggagawa ay maaaring magkaroon din ito ng epekto sa micro at small businesses. Ayon kay Laguesma, kapag may pag-uusap tungkol sa pagtaas ng sweldo ay nakararamdam ng pagtaas ng presyo ng pangunahing bilihin. Sinabi ni Laguesma na ang DOLE ay naghahanap ng posibleng interbensyon upang tulungan ang micro at small businesses sakaling tumaas ang minimum wage sa P100. Aniya, ang nasabing interbensyon ay magtitiyak din na ang mga manggagawa ay mananatiling may trabaho sa kabila ng financial impact sa wage increase sa kanilang mga employers. Batay sa Philippine Statistics Autho­rity (PSA) may mahigit 4 milyong minimum wage earners sa bansa. Noong Lunes, ina­prubahan ng Senado sa ikatlo at huling pagbasa ang panukalang batas na magtataas ng arawang minimum na sahod ng mga manggagawa sa pribadong sektor ng P100."
1,"Masayang ibinalita ni Surigao del Norte Rep. Robert Ace Barbers, chairman ng House Committee on Dangerous Drugs na pinagtibay na ng kanyang komite at committee on Health ang panukalang batas sa paggamit ng medical marijuana. Ayon kay Barbers, approved na ng kanyang pinamunuang komite ang panukalang batas sa paggamit ng marijuana bilang gamot sa mga malulubhang sakit gaya ng kanser, insomnia, epilepsy at iba pa. Ayon pa kay Barbers, kapag naging batas na, magiging eksklusibo lamang ito bilang gamot at hindi para sa recreational purposes. Magkakaroon ng preskripsiyon ng doktor at hindi basta-basta mabibili sa mga botika ang gamot. Sinabi pa ng kongresista na ang sobrang preskripsiyon ng medical marijuana ay may parusang pagkakulong ng anim na taon at multang P500,000 hanggang P1 milyon. Marami na ang nagpanukala ng medical marijuana. Ilang taon na ang nakararaan, inihain ni Isabela Rep. Tonypet Albano ang House Bill 279 (Medical Compassion Cannabis subalit hindi naaprubahan. Layunin din ng panukalang batas na gamitin ang marijuana laban sa mga malulubhang sakit. Noong 2014, inihain din ni dating Isabela Rep. Rodito Albano (kapatid ni Tonypet) ang House Bill 4477 (Compassionate Use of Medical Cannabis Act). Sa panukala, ang marijuana ay para sa medical purposes at hindi puwedeng gamitin para sa recreation purposes. Hindi rin puwedeng ibenta­ kung saan-saan ang marijuana at hindi rin puwedeng itanim sa bakuran ang halaman. Hindi naaprubahan ang panukala ni Albano sapagkat tinutulan nang maraming sector kabilang ang Catholic Bishop Conference of the Philippines (CBCP) at Department of Health (DOH). Ayon sa DOH, kaila­ngan pa nila nang sapat na ebidensiya para masabing nakagagamot ang marijuana. Wala pa raw nakapagpapatunay na nakagagamot ng sakit ang marijuana particular ang epilepsy. Ang panukala ni Barbers sa medical marijuana ay marami pang pagdadaanan bago maging batas. Maaring matulad din ito sa iba pang panukala sapagkat maraming tutol. Bukod sa DOH, nagpahayag din noon ang Dangerous Drugs Board (DDB) na mapanganib ito at baka abusuhin kapag naging batas. Kamakalawa, sinabi ng Philippine Medical Association (PMA) na tutol sila sa legalized use ng marijuana. Mayroon umano itong harmful effect. Kung ganito ang mga opinyon laban sa marijuana, makabubuti na magharap ng mga matitibay na ebidensiya ang mga mambabatas na nakagagamot nga ito. Kailangang matiyak ang bisa ng marijuana bilang gamot sapagkat kung hindi, baka maabuso ito at magbigay ng panibagong drug problem sa bansa."
